node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
200 	 BA3121_Cryptotermes_cavifrons 	 PN1209_0_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
201 	 BA3087_Cryptotermes_cymatofrons 	 PN1209_0_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
202 	 DR1966_Cryptotermes_mangoldi 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
203 	 BA3087_Cryptotermes_cymatofrons 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
204 	 BA3087_Cryptotermes_cymatofrons 	 FG16-25_Cryptotermes_sp. 	 0.00 	 0.00 	 0.00 	 99.97 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
205 	 Santo-T_038_Procryptotermes_speiseri 	 FG16-25_Cryptotermes_sp. 	 0.03 	 0.04 	 0.21 	 97.60 	 1.95 	 0.04 	 0.03 	 0.03 	 0.03 	 0.03
206 	 Santo-T_038_Procryptotermes_speiseri 	 GP17-15_Procryptotermes_leewardensis 	 0.02 	 0.05 	 1.07 	 98.49 	 0.22 	 0.06 	 0.02 	 0.03 	 0.02 	 0.02
207 	 AUS110_Cryptotermes_sp. 	 GP17-15_Procryptotermes_leewardensis 	 0.22 	 1.50 	 17.28 	 76.75 	 0.74 	 2.29 	 0.22 	 0.56 	 0.22 	 0.22
208 	 BO675_Cryptotermes_chacoensis 	 CRYBREVIS_Cryptotermes_brevis 	 0.11 	 0.18 	 60.53 	 37.70 	 0.12 	 0.90 	 0.11 	 0.13 	 0.11 	 0.11
209 	 MAD19-23_Cryptotermes_kirbyi 	 MAD19-72_Cryptotermes_kirbyi 	 0.00 	 0.00 	 0.03 	 0.09 	 0.01 	 99.85 	 0.00 	 0.00 	 0.00 	 0.00
210 	 BO675_Cryptotermes_chacoensis 	 MAD19-72_Cryptotermes_kirbyi 	 0.24 	 0.33 	 18.52 	 60.83 	 0.36 	 18.36 	 0.24 	 0.63 	 0.24 	 0.24
211 	 AUS110_Cryptotermes_sp. 	 MAD19-72_Cryptotermes_kirbyi 	 0.24 	 0.64 	 14.19 	 74.22 	 0.46 	 3.96 	 0.24 	 5.59 	 0.23 	 0.23
212 	 US10_Incisitermes_snyderi 	 GP17-13_Incisitermes_cf.incisus 	 0.18 	 0.19 	 2.73 	 44.84 	 0.18 	 0.27 	 0.29 	 50.97 	 0.18 	 0.18
213 	 AUS110_Cryptotermes_sp. 	 GP17-13_Incisitermes_cf.incisus 	 0.18 	 0.24 	 5.62 	 54.61 	 0.21 	 0.91 	 0.21 	 37.66 	 0.18 	 0.18
214 	 AUS111_Incisitermes_nr.barretti 	 FL04_Neotermes_luykxi 	 0.34 	 0.59 	 11.77 	 6.86 	 0.33 	 0.38 	 0.60 	 78.46 	 0.33 	 0.33
215 	 AUS110_Cryptotermes_sp. 	 FL04_Neotermes_luykxi 	 0.36 	 0.31 	 5.85 	 35.89 	 0.27 	 0.55 	 0.34 	 55.90 	 0.26 	 0.26
216 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
217 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG037TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
218 	 MAD15-84_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
219 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
220 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-128_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
